177.8	84.36818082
187.96	136.077711
195.58	136.5313034
187.96	104.3262451
190.5	115.6660544
193.04	147.8711126
182.88	94.34721296
175.26	92.07925111
182.88	109.7693535
198.12	113.3980925
187.96	97.97595192
190.5	95.2543977
185.42	92.98643585
187.96	87.08973504
185.42	108.4085764
185.42	106.1406146
182.88	83.00740371
180.34	110.2229459
182.88	89.35769689
187.96	106.594207
195.58	112.0373154
193.04	125.1914941
187.96	140.6136347
185.42	101.6046909
190.5	136.9848957
198.12	151.0462592
182.88	93.44002822
187.96	108.8621688
187.96	133.8097492
198.12	137.8920805
190.5	99.7903214
195.58	143.7887813
187.96	120.2019781
187.96	119.7483857
193.04	121.5627552
175.26	88.45051215
182.88	100.2439138
187.96	97.52235955
190.5	107.0477993
198.12	121.1091628
190.5	138.3456729
195.58	102.0582833
200.66	140.6136347
193.04	137.8920805
167.64	88.90410452
193.04	98.42954429
177.8	83.91458845
182.88	90.718474
200.66	139.2528576
175.26	87.08973504
180.34	106.1406146
198.12	116.1196467
203.2	120.2019781
203.2	145.1495584
182.88	86.1825503
190.5	115.6660544
182.88	102.0582833
187.96	110.6765383
182.88	95.70799007
182.88	104.3262451
190.5	107.9549841
187.96	109.3157612
198.12	147.4175203
177.8	86.1825503
200.66	147.8711126
193.04	136.077711
182.88	83.91458845
177.8	92.07925111
187.96	103.4190604
195.58	136.5313034
195.58	110.2229459
200.66	117.9340162
177.8	95.2543977
190.5	150.1390745
187.96	98.42954429
190.5	92.98643585
185.42	86.1825503
198.12	156.4893677
175.26	81.19303423
190.5	110.6765383
180.34	85.27536556
185.42	99.7903214
187.96	87.54332741
187.96	115.212462
185.42	97.97595192
187.96	93.89362059
190.5	98.88313666
195.58	108.8621688
185.42	142.8815966
172.72	85.27536556
187.96	90.718474
193.04	107.5013917
195.58	152.4070363
177.8	83.91458845
182.88	94.80080533
187.96	113.3980925
182.88	78.92507238
203.2	143.3351889
170.18	74.84274105
180.34	82.10021897
190.5	144.695966
185.42	108.8621688
180.34	97.97595192
187.96	96.61517481
185.42	92.98643585
198.12	120.2019781
180.34	90.718474
175.26	112.4909078
190.5	100.2439138
195.58	146.9639279
200.66	140.6136347
190.5	115.6660544
182.88	90.26488163
185.42	137.4384881
198.12	132.448972
180.34	91.17206637
193.04	140.6136347
182.88	86.1825503
187.96	106.594207
185.42	88.90410452
193.04	116.1196467
182.88	93.44002822
198.12	120.2019781
190.5	129.2738255
185.42	111.1301307
185.42	88.90410452
185.42	110.6765383
198.12	139.70645
193.04	138.7992652
185.42	111.1301307
195.58	145.1495584
185.42	136.077711
187.96	134.2633415
187.96	92.07925111
185.42	106.594207
190.5	99.7903214
182.88	113.3980925
177.8	97.97595192
187.96	98.88313666
182.88	86.1825503
187.96	140.6136347
182.88	83.91458845
185.42	109.3157612
190.5	98.42954429
182.88	88.45051215
180.34	86.1825503
190.5	97.97595192
172.72	83.91458845
198.12	141.9744118
200.66	127.0058636
195.58	120.2019781
193.04	104.3262451
190.5	117.9340162
193.04	96.61517481
185.42	87.54332741
190.5	133.8097492
195.58	143.3351889
185.42	134.7169339
185.42	136.077711
200.66	130.1810102
180.34	90.718474
190.5	109.7693535
198.12	144.2423737
195.58	142.8815966
185.42	95.2543977
187.96	89.81128926
187.96	136.077711
185.42	93.89362059
193.04	120.2019781
175.26	88.45051215
185.42	109.7693535
180.34	84.82177319
193.04	83.46099608
198.12	122.4699399
180.34	92.53284348
185.42	137.4384881
175.26	94.34721296
190.5	104.3262451
195.58	141.0672271
185.42	115.6660544
177.8	98.88313666
190.5	111.1301307
195.58	142.8815966
190.5	140.6136347
180.34	89.35769689
187.96	99.7903214
185.42	108.8621688
198.12	127.0058636
198.12	113.3980925
187.96	120.2019781
190.5	127.0058636
182.88	90.718474
187.96	124.7379018
193.04	93.89362059
180.34	99.7903214
195.58	117.9340162
180.34	88.45051215
195.58	111.1301307
182.88	124.7379018
170.18	81.6466266
195.58	136.077711
185.42	96.16158244
203.2	127.0058636
193.04	98.42954429
190.5	92.98643585
200.66	122.4699399
190.5	108.8621688
177.8	81.6466266
187.96	88.45051215
187.96	83.91458845
193.04	108.8621688
177.8	81.6466266
187.96	115.6660544
190.5	99.7903214
180.34	95.2543977
177.8	87.08973504
177.8	86.1825503
177.8	95.70799007
190.5	146.0567431
190.5	136.077711
185.42	107.5013917
180.34	117.9340162
187.96	113.3980925
195.58	136.077711
190.5	94.34721296
187.96	95.2543977
180.34	83.46099608
193.04	113.3980925
193.04	151.953444
195.58	145.1495584
185.42	88.45051215
187.96	147.4175203
185.42	90.718474
200.66	151.953444
182.88	95.70799007
193.04	142.8815966
177.8	90.718474
182.88	90.718474
195.58	113.3980925
177.8	79.37866475
177.8	88.45051215
190.5	93.89362059
193.04	120.2019781
198.12	140.6136347
193.04	140.6136347
195.58	111.1301307
195.58	104.3262451
187.96	106.594207
193.04	142.8815966
185.42	96.16158244
198.12	145.1495584
180.34	92.98643585
190.5	102.0582833
193.04	113.3980925
193.04	142.8815966
190.5	120.2019781
180.34	86.1825503
195.58	102.965468
187.96	97.52235955
187.96	145.1495584
182.88	108.8621688
185.42	149.6854821
193.04	122.4699399
180.34	90.718474
190.5	142.8815966
172.72	88.45051215
185.42	141.0672271
187.96	99.7903214
193.04	141.0672271
180.34	115.6660544
187.96	113.3980925
175.26	88.45051215
182.88	106.594207
193.04	132.9025644
193.04	108.8621688
182.88	102.0582833
175.26	81.6466266
193.04	138.3456729
172.72	96.16158244
185.42	106.1406146
187.96	149.6854821
195.58	145.1495584
187.96	115.6660544
175.26	83.91458845
190.5	151.953444
198.12	141.5208194
198.12	138.3456729
177.8	90.718474
190.5	99.7903214
177.8	91.62565874
193.04	133.8097492
185.42	116.1196467
182.88	106.594207
180.34	86.1825503
193.04	92.98643585
190.5	112.4909078
185.42	108.8621688
200.66	143.7887813
190.5	114.3052772
193.04	154.2214058
193.04	109.3157612
193.04	115.6660544
187.96	93.89362059
180.34	117.9340162
177.8	95.2543977
198.12	111.1301307
190.5	136.077711
182.88	88.90410452
190.5	115.6660544
182.88	95.70799007
185.42	97.06876718
177.8	82.55381134
193.04	144.2423737
190.5	142.8815966
187.96	97.52235955
185.42	111.1301307
185.42	98.88313666
182.88	117.9340162
180.34	92.07925111
185.42	111.1301307
187.96	111.1301307
203.2	159.6645142
190.5	127.0058636
187.96	98.42954429
187.96	97.06876718
195.58	138.7992652
193.04	154.2214058
193.04	142.8815966
195.58	149.6854821
182.88	98.88313666
193.04	111.1301307
200.66	154.2214058
172.72	96.16158244
185.42	140.1600423
185.42	116.5732391
187.96	90.718474
187.96	112.4909078
182.88	92.98643585
193.04	142.8815966
182.88	87.99691978
190.5	117.9340162
185.42	97.52235955
182.88	92.07925111
182.88	81.6466266
187.96	142.8815966
187.96	123.3771246
198.12	140.6136347
177.8	82.55381134
185.42	151.953444
190.5	138.3456729
195.58	140.6136347
187.96	97.97595192
182.88	86.63614267
195.58	133.3561568
172.72	81.6466266
193.04	151.0462592
185.42	111.1301307
187.96	100.6975061
182.88	93.44002822
195.58	136.077711
187.96	111.583723
187.96	98.88313666
180.34	86.1825503
198.12	150.1390745
190.5	136.9848957
193.04	128.8202331
172.72	85.27536556
185.42	103.4190604
198.12	112.9445001
190.5	141.0672271
198.12	147.4175203
185.42	87.54332741
193.04	113.3980925
177.8	93.89362059
198.12	135.6241186
193.04	136.5313034
185.42	94.80080533
185.42	109.7693535
185.42	96.16158244
182.88	89.35769689
193.04	118.8412009
195.58	117.4804238
190.5	150.1390745
187.96	106.1406146
185.42	100.2439138
182.88	99.33672903
185.42	140.6136347
193.04	103.4190604
