195.58	90.7184
210.82	106.59412
208.28	106.59412
210.82	111.13004
205.74	106.59412
198.12	102.0582
208.28	111.583632
208.28	99.79024
182.88	81.64656
190.5	83.91452
205.74	99.79024
200.66	95.25432
205.74	111.13004
208.28	120.20188
195.58	95.25432
210.82	99.79024
190.5	83.91452
203.2	90.7184
200.66	113.398
185.42	73.481904
195.58	92.98636
218.44	132.448864
205.74	108.86208
200.66	99.79024
215.9	111.13004
190.5	90.7184
200.66	102.0582
187.96	83.91452
205.74	95.25432
213.36	108.86208
210.82	108.86208
208.28	111.583632
205.74	106.59412
205.74	140.61352
213.36	113.398
185.42	83.007336
198.12	103.418976
195.58	90.7184
195.58	97.52228
205.74	104.32616
160.02	63.956472
187.96	85.275296
203.2	102.0582
195.58	95.25432
195.58	97.52228
208.28	117.93392
203.2	104.32616
198.12	97.975872
182.88	80.739376
200.66	97.52228
195.58	95.25432
205.74	112.490816
185.42	83.91452
208.28	108.86208
210.82	108.86208
200.66	92.98636
203.2	101.604608
205.74	116.119552
205.74	113.398
198.12	103.418976
195.58	92.98636
200.66	90.7184
205.74	102.0582
185.42	79.3786
195.58	83.91452
195.58	90.7184
187.96	83.91452
210.82	117.93392
200.66	95.25432
208.28	102.0582
213.36	122.923432
190.5	88.45044
203.2	106.59412
195.58	92.98636
195.58	95.25432
208.28	120.20188
215.9	117.93392
198.12	97.52228
198.12	98.883056
210.82	113.398
203.2	97.52228
195.58	97.975872
185.42	76.203456
185.42	83.91452
200.66	95.25432
187.96	88.45044
185.42	81.64656
195.58	86.18248
195.58	86.18248
203.2	104.32616
205.74	99.79024
200.66	119.294696
200.66	107.047712
208.28	111.13004
208.28	117.93392
203.2	108.86208
200.66	90.7184
190.5	91.171992
213.36	111.13004
213.36	104.779752
185.42	86.18248
210.82	99.79024
195.58	95.25432
190.5	95.25432
213.36	136.0776
195.58	81.192968
190.5	77.11064
205.74	106.59412
185.42	81.64656
203.2	113.398
223.52	155.582056
208.28	108.86208
208.28	99.79024
210.82	115.66596
198.12	85.275296
193.04	90.7184
208.28	111.13004
182.88	88.45044
208.28	102.0582
190.5	88.45044
208.28	113.398
193.04	86.18248
205.74	113.398
180.34	81.64656
218.44	117.93392
187.96	94.347136
203.2	97.52228
205.74	113.398
190.5	88.45044
190.5	81.64656
213.36	111.13004
187.96	81.64656
205.74	111.13004
213.36	131.54168
205.74	102.0582
210.82	105.233344
187.96	85.728888
198.12	86.18248
200.66	98.883056
203.2	95.25432
203.2	90.7184
213.36	108.86208
198.12	88.45044
205.74	117.93392
208.28	104.32616
203.2	104.32616
193.04	92.98636
215.9	117.93392
208.28	127.00576
210.82	113.398
193.04	90.7184
210.82	111.13004
193.04	86.18248
177.8	68.945984
205.74	111.13004
198.12	102.0582
213.36	106.59412
180.34	82.553744
200.66	103.418976
193.04	90.7184
193.04	92.98636
205.74	113.398
198.12	106.59412
203.2	92.98636
185.42	88.45044
210.82	113.398
190.5	83.91452
210.82	113.398
215.9	110.676448
187.96	86.18248
208.28	99.79024
223.52	120.20188
193.04	97.52228
208.28	117.93392
200.66	112.944408
210.82	111.13004
