180	80
170	60
NA	NA
NA	NA
185	82
185	82
185	82
185	82
185	82
185	82
188	75
188	75
188	75
188	75
188	75
188	75
188	75
188	75
183	72
183	72
183	72
183	72
183	72
183	72
183	72
183	72
168	NA
168	NA
186	96
NA	NA
182	76.5
172	70
159	55.5
159	55.5
171	65
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
184	85
175	64
175	64
175	64
175	64
175	64
175	64
175	64
175	64
175	64
175	64
175	64
175	64
175	64
175	64
175	64
175	64
189	130
NA	NA
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
176	85
163	NA
170	125
187	89
187	89
NA	NA
NA	NA
NA	NA
NA	NA
169	65
NA	NA
170	77
170	77
NA	NA
189	72
189	72
174	70
NA	NA
187	76
187	76
187	76
190	98
194	78
194	78
194	78
194	78
194	78
182	64
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
185	75
182	73
182	73
182	73
182	73
182	73
NA	NA
194	93
194	93
194	93
194	93
194	93
177	74
177	74
177	74
177	74
NA	64
168	65
168	65
185	106
185	106
167	64
167	64
167	64
167	64
167	64
167	64
189	80
172	58
NA	NA
170	65
NA	NA
NA	NA
176	66
NA	NA
NA	NA
164	71
164	71
172	75
175	72
198	90
194	87
NA	NA
165	49
156	48
179	80
179	80
178	76
178	76
185	72
167	65
172	82
172	82
180	83
180	83
182	86
182	86
182	86
182	73
178	70
185	82
166	75
NA	NA
NA	NA
186	83
190	77
183	75
NA	NA
165	55
181	82
181	82
181	82
182	67
182	67
188	97
168	105
NA	NA
163	60
163	60
190	80
180	73
190	85
190	85
NA	NA
155	43
168	60
180	70
169	75
169	75
169	75
181	79
NA	NA
NA	NA
170	51
NA	NA
NA	NA
NA	NA
NA	NA
175	75
175	75
188	96
188	96
188	96
182	90
182	90
182	90
182	90
187	97
187	97
187	97
187	97
176	64
176	64
176	64
175	66
190	88
169	67
175	80
160	65
181	74
NA	60
NA	60
178	78
178	78
165	65
NA	NA
170	70
168	55
173	77
178	80
178	80
178	80
NA	NA
170	62
164	58
165	60
165	60
165	60
173	60
181	74
182	76
159	53
171	64
NA	NA
192	90
178	72
195	85
175	64
175	64
180	104
NA	NA
172	80
172	80
167	58
167	58
183	75
184	87
179	80
175	70
175	70
175	70
179	71
160	57
164	63
163	52
NA	NA
NA	NA
185	91
191	88
165	57
185	98
185	98
185	98
195	94
192	83
192	83
NA	NA
167	60
167	60
167	60
163	57
203	97
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
175	56
168	57
168	57
NA	NA
169	68
158	49
172	61
174	70
168	68
170	69
NA	NA
NA	NA
NA	NA
174	69
180	56
180	56
176	73
176	73
154	48
154	48
153	46
NA	NA
NA	NA
186	100
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
152	52
193	82
162	57
NA	NA
NA	NA
189	85
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
176	67
NA	81
NA	81
183	76
172	68
NA	NA
178	67
178	67
NA	NA
188	92
198	80
198	80
197	87
197	87
176	74
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
188	79
NA	NA
NA	NA
NA	NA
180	120
170	60
170	60
170	60
NA	NA
190	83
190	95
165	48
195	95
NA	NA
NA	NA
NA	NA
157	48
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
165	57
165	57
165	57
NA	NA
188	89
176	60
175	81
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
173	77
173	77
159	51
170	58
NA	NA
170	94
170	94
NA	NA
170	70
170	70
184	68
160	46
170	60
165	60
194	96
167	63
167	63
167	63
167	63
167	63
NA	NA
207	90
170	63
170	63
170	63
173	60
173	60
170	80
170	80
176	56
176	56
178	66
178	66
177	65
177	65
170	57
170	57
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
178	61
178	61
178	61
178	61
169	74
169	74
169	74
NA	NA
173	59
173	59
173	59
NA	NA
183	75
176	60
185	67
175	85
NA	NA
165	60
180	76
180	76
180	76
180	76
NA	71
180	67
188	78
NA	NA
165	60
147	50
184	70
180	73
163	61
163	61
160	53
160	53
160	53
NA	NA
172	90
172	90
175	55
NA	NA
NA	NA
180	117.5
180	117.5
169	65
NA	NA
NA	82
169	60
169	60
156	59
176	68
168	54
NA	NA
172	70
178	74
175	80
175	85
174	55
173	64
169	91
181	72
163	56
163	56
178	70
178	70
177	68
NA	NA
160	52
NA	NA
NA	NA
180	72
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
158	58
185	80
175	75
172	66
172	66
172	66
172	66
180	59
166	61
160	62
181	73
181	73
181	73
181	73
181	73
NA	NA
NA	NA
NA	NA
164	55
184	79
187	83
NA	88
NA	NA
176	66
176	66
176	66
176	66
176	66
176	66
165	65
180	76
NA	NA
NA	NA
188	77
188	77
188	77
188	77
NA	NA
NA	NA
190	75
190	75
NA	NA
188	91
164	60
164	60
169	63
169	63
190	130
190	130
167	55
167	55
167	55
170	47
175	74
177	NA
162	72
162	72
168	68
168	62
170	59
170	59
170	59
150	60
181	66
181	66
178	74
162	69
162	69
202	104
178	73
183	74
183	74
172	74
192	117
172	60
170	84
170	84
170	84
179	76
190	125
190	125
174	72
174	72
162	54
177	75
178	67
178	67
178	67
178	67
166	69
168	68
167	62
175	64
175	64
175	64
175	64
175	64
173	68
173	68
NA	NA
178	70
178	70
179	91
179	91
166	57
190	80
190	80
190	80
170	60
168	60
175	67
177	75
NA	NA
160	50
160	50
173	62
173	62
170	51
NA	NA
180	83
180	83
NA	NA
NA	NA
NA	NA
194	92
194	92
169	48
190	73
NA	NA
NA	NA
163	52
185	102
NA	NA
183	80
183	80
160	48
160	48
160	48
160	48
160	48
160	48
160	62
160	62
160	62
160	62
160	62
165	55
165	55
165	55
165	55
165	55
163	46
163	46
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	62
NA	NA
184	85
184	85
153	48
153	48
153	48
153	48
153	48
NA	NA
NA	NA
176	66
NA	NA
NA	NA
NA	NA
NA	NA
174	63
NA	NA
173	61
166	58
192	68
186	84
186	84
186	84
NA	NA
181	76
181	78
181	78
190	73
NA	NA
170	60
181	78
187	75
165	75
165	75
165	75
165	75
165	75
182	84
NA	NA
NA	NA
NA	NA
NA	NA
173	66
159	40
159	40
159	40
159	40
160	53
160	53
180	74
166	52
180	80
180	80
180	80
180	80
177	68
177	68
177	68
179	63
156	46
179	72
NA	NA
NA	NA
NA	NA
160	78
169	62
173	53
162	56
172	82
172	82
168	60
168	60
159	54
170	68
159	54
159	54
150	43
164	58
163	48
175	75
169	68
169	68
169	68
NA	NA
NA	NA
182	68
161	62
161	62
161	62
161	62
161	62
161	62
161	62
161	62
161	62
161	62
174	62
182	78
176	70
170	53
190	78
190	78
190	78
190	78
175	61
175	61
169	60
166	60
166	60
166	60
168	59
197	92
197	92
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
210	88
170	64
170	64
170	64
170	64
170	64
170	64
175	74
186	86
186	86
186	86
NA	NA
188	85
205	102
NA	NA
168	54
181	76
NA	NA
182	79
NA	NA
NA	NA
187	82
187	82
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
170	48
171	65
NA	NA
190	65
190	65
170	51
175	75
178	67
NA	NA
180	64
183	85
188	87
188	87
188	87
188	87
NA	NA
NA	NA
178	81
NA	NA
NA	NA
NA	NA
182	77
NA	NA
193	78
174	68
186	84
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
192	88
192	88
192	88
NA	NA
175	64
175	64
